scan_idx,phant_id,breast_radius_mm,localization_error_mm,iou,dice,scr_db,smr_db,cnr,peak_intensity,tvsvd_rank_removed,blob_threshold_used,runtime_sec
219,A3F2,56.9,67.37800918986066,0.0,0.0,5.670668874436911,5.454623350071558,2.779397490844754,204.231505801631,6,0.24694220718405957,0.1096583999997165
220,A14F14,45.4,75.4425260960475,0.0,0.0,5.876579220765311,5.238659057441647,3.3337337395975233,184.8450524200024,6,0.4755071384474433,0.11094890000003943
221,A14F14,45.4,30.470550516993523,0.0,0.0,6.647902373423442,6.117989717890487,3.8707973705767813,187.88809976399233,5,0.36011213111421525,0.1063880000001518
222,A14F14,45.4,25.597227493651694,0.0,0.0,5.172607903274704,4.8223764074593864,2.5523224640507984,139.31642293192283,5,0.5263690305943536,0.09348930000032851
223,A14F14,45.4,78.58634664286998,0.0,0.0,6.2437013906562155,5.708653531777371,3.5010634887028886,109.95020415215772,5,0.44105671227619336,0.0882819999997082
224,A14F14,45.4,80.7505901961682,0.0,0.0,5.639266777762851,5.360782391815892,2.5766785078348513,126.82459605469195,6,0.3951132621720892,0.08892959999957384
225,A14F14,45.4,66.19569442804574,0.0,0.0,5.237907183759002,4.85378834013848,2.8229031883737274,162.28365831174074,6,0.5432563457946643,0.0921861999995599
226,A14F14,45.4,74.68960093584926,0.0,0.0,5.491954391628866,5.222978283315539,3.088585629819143,123.03230602621267,6,0.4436167960709489,0.09114780000072642
227,A14F14,45.4,56.28667316474296,0.0,0.0,5.529693923850393,5.1127859401127935,3.100770994824268,116.37644896521508,6,0.4944520310200173,0.09501770000042598
228,A14F14,45.4,24.079924888416084,0.0,0.0,4.82850394452084,4.644807780738974,2.2981624823103415,128.09532706986826,5,0.4533509923485646,0.09643930000038381
229,A14F14,45.4,48.39556354768974,0.0,0.0,5.097422432887524,4.77109204709865,2.665895106824261,116.45288090396046,6,0.4347681366821252,0.10992159999932483
230,A14F14,45.4,26.696499486569802,0.0,0.0,5.742363093830639,5.335458009519627,3.0802219318653243,95.21725293788835,6,0.4268378401890367,0.10139979999985371
231,A14F14,45.4,65.15394496575762,0.0,0.0,5.754113033490712,5.478969157602311,2.766538583786353,190.32123913169897,6,0.33317348780417716,0.0989702999995643
232,A14F14,45.4,19.880012576788342,0.0,0.0,5.905442395029547,5.642847862124042,3.351162497354545,202.721610437366,6,0.37647468773712656,0.11112869999942632
233,A14F14,45.4,21.59604826418714,0.0,0.0,5.213546299620714,4.938841013053851,2.178085188687769,216.75754377006996,6,0.27512744106913817,0.0949629000006098
234,A16F14,57.0,34.89521637821106,0.0,0.0,5.984017711726404,5.69168550117845,2.8631246056795283,282.4958283741852,6,0.3603693880502508,0.09282810000058817
235,A16F14,57.0,13.469948790740146,0.22931785195936139,0.3730814639905549,5.742687332204417,5.344064034635445,3.1052837390871635,185.91126915751084,6,0.42496376785769024,0.09823899999992136
236,A16F14,57.0,49.22625421055404,0.0,0.0,7.026265819790742,6.307676119754477,3.893436517270745,286.03820900354305,5,0.27955423444746963,0.09493169999950624
237,A16F14,57.0,77.21308337925802,0.0,0.0,6.691415113070982,6.298227380707298,3.9554610667372154,180.16219101748194,6,0.2953381616916721,0.10059579999960988
238,A16F14,57.0,16.538996803433076,0.2226190476190476,0.3641674780915287,6.6005852688376905,6.110165950664733,3.4526464866140443,212.39902248667065,6,0.31406159648211346,0.1033292000001893
239,A16F14,57.0,66.36191057708196,0.0,0.0,4.919280795433015,4.762855873187578,2.3938180685924597,164.48589715048922,6,0.428261726464769,0.10113090000049851
240,A16F14,57.0,86.87284306942138,0.0,0.0,5.869882788763717,5.447226003586135,2.5453826985405206,252.32649991968597,6,0.24764321596949074,0.10077050000018062
241,A16F14,57.0,31.34144915199726,0.0,0.0,6.914574561329719,6.583955556342892,4.053776360171758,198.6288356521839,6,0.319155017563482,0.11064350000015111
242,A16F14,57.0,39.46489277290184,0.0,0.0,6.008110624325205,5.68262458514417,3.3746209167625283,176.93080367494693,7,0.4205406919065164,0.09961010000006354
243,A16F14,57.0,61.65437546922268,0.0,0.0,5.098270480087217,4.885221247244183,2.489183705718735,151.24753759264365,7,0.347628782739756,0.09759920000033162
244,A16F14,57.0,62.19585796709616,0.0,0.0,5.700825152030871,5.423959237432462,2.3546516917026095,253.9788088761116,6,0.288841271164535,0.10421459999997751
245,A16F14,57.0,39.92340698568167,0.0,0.0,5.187441533669473,4.80430118492258,2.825774432419439,221.71979515137366,7,0.3830614821444531,0.09965220000049158
246,A16F14,57.0,29.93491753389118,0.0,0.0,5.627259209751171,5.3340612823056786,3.425985437715406,159.08821312445681,7,0.38173012548777135,0.10068460000002233
247,A16F14,57.0,45.33422536375874,0.0,0.0,6.0141090179843495,5.762391952022058,2.8712266529391415,198.35690135272827,6,0.4386546204438286,0.09553520000008575
248,A15F14,56.2,85.83125216297617,0.0,0.0,4.87949619771945,4.7457291972177025,2.3597769544114287,121.89027501416663,7,0.46173028315005343,0.0935153000000355
249,A15F14,56.2,37.08512514811503,0.0,0.0,6.59830914661411,6.074676474122741,3.7302546971735877,285.946954438484,6,0.37635837275712297,0.09605879999980971
250,A15F14,56.2,71.87694172970468,0.0,0.0,6.806191534777045,6.133511487932136,4.203443979041818,261.41629641722244,7,0.24590412618384663,0.10448429999996733
251,A15F14,56.2,71.70453047612523,0.0,0.0,6.344557579358494,6.06150953542161,3.948430366887023,196.35626477944737,7,0.30849057345622466,0.10098519999974087
252,A15F14,56.2,47.597214971613894,0.0,0.0,5.929320748808889,5.657393479934708,2.7202245119442874,275.46389533046903,6,0.2754849877912338,0.11361759999999776
253,A15F14,56.2,36.99276345018954,0.0,0.0,5.359642864108334,5.139819132209642,2.799397284504949,151.5534809070141,6,0.467488683404381,0.10326099999929284
254,A15F14,56.2,46.8085781675529,0.0,0.0,4.780882173550477,4.656201598728618,2.1323682067156198,205.5726546665425,7,0.3303803710849198,0.10958579999987705
255,A15F14,56.2,21.285475854151773,0.0,0.0,6.182078920267765,5.896105197567075,2.9685874229696267,217.89739107964985,7,0.3077676642018353,0.10803459999988263
256,A15F14,56.2,29.48469911313816,0.0,0.0,6.286906879643715,5.845130938269332,3.505175622360848,158.03619402190805,7,0.32205074692353486,0.10443409999970754
257,A15F14,56.2,76.45886411877224,0.0,0.0,5.308911153259127,5.069293656778127,2.5361184164330792,331.4597114822201,6,0.28013791414171413,0.10816849999991973
258,A15F14,56.2,24.466259004106472,0.0,0.0,5.973225882713564,5.651089429617361,2.6789818509650734,186.19519562015108,6,0.3701357542217835,0.10869079999974929
259,A15F14,56.2,56.27681606276206,0.0,0.0,5.571650870538906,5.153669809818997,2.9784366946533924,207.07992852152233,6,0.4417804220548246,0.10761720000027708
260,A15F14,56.2,41.53983339662214,0.0,0.0,6.043768466249141,5.516679837344985,3.362674478526708,178.43379712351938,6,0.37168438616788296,0.10575759999937873
261,A15F14,56.2,21.035335597238177,0.0,0.0,4.963437363041933,4.7003870550494335,2.5651481251521684,137.23033331372397,7,0.37603801348177796,0.10095820000060485
262,A11F3,33.1,12.55841843623263,0.3943089430894309,0.565597667638484,5.2711651117259155,4.849213000346225,2.4834773618585975,146.30729783839914,7,0.43025883328932585,0.10005999999975757
263,A11F3,33.1,48.623397228262746,0.0,0.0,5.317373225432735,4.958785003105975,2.540557346003182,126.78822254075659,6,0.6910646874086809,0.10111440000036964
264,A11F3,33.1,28.759598776346255,0.0,0.0,5.473449418996882,5.117370731385177,2.7583921455865337,419.27999769925515,6,0.453106792264975,0.09911909999937052
265,A11F3,33.1,44.2283734653151,0.0,0.0,5.989441974114277,5.2837914674341535,2.8964722894473938,530.6434181379502,6,0.43978562290492235,0.1027750000002925
266,A11F3,33.1,54.83685249763856,0.0,0.0,5.055719662834162,4.694433208599943,2.3455478529217033,204.46100146915416,6,0.3483180732569391,0.09619980000024952
267,A11F3,33.1,27.629291256644375,0.0,0.0,5.724261363893934,5.396161531548149,2.6307581382944223,170.52951029710266,7,0.3823536536586101,0.09585209999931976
268,A11F3,33.1,15.376667985573441,0.021778584392014518,0.04262877442273535,5.6158493822034385,5.37467120936469,2.8562159785198737,151.1220058111103,7,0.34207395863738554,0.09788329999992129
269,A11F3,33.1,48.947120530476255,0.0,0.0,6.970746086177314,5.922630905613417,3.689128012475022,334.5974713978512,6,0.3475808802952263,0.0957592000004297
270,A11F3,33.1,2.4699147812199755,0.26157517899761334,0.41468028755202424,7.262070371860162,6.600534636009213,3.169483175366343,394.7138461255369,7,0.2934318915093625,0.10128140000051644
271,A11F3,33.1,35.69507564185143,0.0,0.0,5.6420020491848035,5.318272835544612,2.3647454723885977,369.6831841667285,6,0.4082123041980709,0.10411309999926743
272,A11F3,33.1,34.61760474586958,0.0,0.0,6.736173300735838,6.0025938509284895,3.300654980679392,194.80345305261756,6,0.4713482793795842,0.09465039999940927
273,A11F3,33.1,45.23433165176275,0.0,0.0,7.124820719207583,6.450195776184686,3.779376650126414,194.33620729297996,7,0.41065318133908024,0.09983400000055553
274,A11F3,33.1,41.963452905186756,0.0,0.0,5.86537725700273,5.319086456701046,3.4157088755156937,143.64565169442278,7,0.43826991497406226,0.10772689999976137
275,A11F3,33.1,45.10921417331008,0.0,0.0,6.122880398043225,5.780158224437029,3.3974849440659742,116.08701339870782,7,0.35826075555976683,0.10721310000008089
276,A11F12,33.1,51.010094148653444,0.0,0.0,5.493348717074843,5.196951923742593,2.7327842541242435,128.51566825069506,7,0.32472236080148825,0.10388829999919835
277,A11F12,33.1,68.9739922824847,0.0,0.0,6.051529111443744,5.659637026155716,3.2212222488078486,70.79095277512575,7,0.3997767583244136,0.10541049999937968
278,A11F12,33.1,22.156706351670685,0.0,0.0,5.008882688015005,4.797605291471137,2.6497189586480725,100.82391738209715,6,0.48633055450674223,0.10369050000008428
279,A11F12,33.1,34.51541901399626,0.0,0.0,5.800754307165802,5.383614438664054,3.35811140339778,153.96960447276572,7,0.4445909550078153,0.10388719999991736
280,A11F12,33.1,28.730624410491608,0.0,0.0,5.542988834703662,5.1699096865624625,2.711251344644566,104.17835644174369,7,0.3807944081238676,0.09645649999947636
281,A14F11,45.4,86.2599527723048,0.0,0.0,6.105746764974912,5.4886710555089895,3.3124118759605876,257.33610522431,7,0.5365578778921856,0.09545299999990675
282,A14F11,45.4,76.00935370652616,0.0,0.0,5.2331693140114,4.911349741973048,3.001066400546205,198.97793002071379,7,0.4848761304896572,0.09861550000005082
283,A14F11,45.4,52.435346197830434,0.0,0.0,5.266828985634918,4.906664482633413,2.437792181830381,198.89050577755967,7,0.3405169152183112,0.09412400000019261
284,A14F11,45.4,76.88658667614457,0.0,0.0,5.290936096780992,4.887921500928019,2.6857506493119137,215.92292215052814,7,0.36531546303016627,0.10250640000049316
285,A12F3,39.0,40.549931855761734,0.0,0.0,7.282483544583939,6.303776094965566,4.6726702808327,313.8125857842996,6,0.31374834116807876,0.10555120000026363
286,A12F3,39.0,54.94410338833259,0.0,0.0,4.776438933138751,4.554400742859713,2.179299479685628,223.1838393644367,6,0.3597775020209221,0.10378579999996873
287,A12F3,39.0,73.87666571323348,0.0,0.0,5.90846765564719,5.485719530568557,3.5143297684265424,347.03682138846966,6,0.3709324453345729,0.09294250000039028
288,A12F3,39.0,51.280477033487244,0.0,0.0,5.027897661671416,4.6692248265655145,2.5569065047997603,163.45814506713177,6,0.48193082717846103,0.10021729999971285
289,A12F3,39.0,65.51555212000164,0.0,0.0,4.832440407011374,4.567769089159224,2.4421958744311727,139.67933591304796,6,0.5216227392271892,0.09388249999938125
290,A12F3,39.0,33.20333250147125,0.0,0.0,6.795592924796808,6.2246733935172385,4.0746013985980865,201.90147179340283,5,0.32149308113225916,0.10181310000007215
291,A13F3,43.8,59.099478518301304,0.0,0.0,5.677742656585152,5.142836083232126,2.689056693882601,195.6995672930126,5,0.34917309236706606,0.09961260000000038
292,A13F3,43.8,66.24248070806179,0.0,0.0,5.452601467819408,5.203311146631701,2.3573365568596967,259.5803415033164,5,0.4168298551732367,0.0980189000001701
293,A13F3,43.8,21.133109921011492,0.0,0.0,5.775751842750169,5.379281353815725,2.6854937794548492,240.84750877734723,5,0.5178626517726799,0.10737109999990935
294,A13F3,43.8,13.580144322042516,0.0,0.0,5.205319012345385,4.993403092675935,2.2976783355608665,118.8749179119646,8,0.39776592942078387,0.10655430000042543
295,A13F3,43.8,65.53624609559353,0.0,0.0,5.646585689174551,5.045218115586486,3.3919541518873424,144.7940904947144,7,0.4323977354597111,0.10354330000063783
296,A16F3,57.0,85.32145775862183,0.0,0.0,5.397387389599365,5.235386867815554,2.704140078412236,161.2614144229692,7,0.45303040615524465,0.09738319999996747
297,A16F3,57.0,94.34796939468627,0.0,0.0,6.937140902975381,6.449838315387781,3.7081142425528304,166.30713063372187,8,0.2975323124371342,0.09648339999966993
298,A11F11,33.1,45.90377589764884,0.0,0.0,7.551401470283095,6.191373393201898,4.9698063977388856,234.10937881385018,8,0.3047176676846971,0.09858789999998407
299,A11F11,33.1,35.18685086559375,0.0,0.0,5.710466694946822,5.373079338398536,2.730216679307205,140.88040496019792,8,0.35433252720847525,0.09253240000089136
300,A11F11,33.1,47.17175733174935,0.0,0.0,5.146664802483833,4.913336147812962,2.977554999136356,103.80683038153893,7,0.4566178938075465,0.09347900000011578
301,A11F11,33.1,16.821705924584656,0.010995052226498075,0.021750951604132682,6.8405591084946105,5.974965540853857,4.016772589054308,143.13779866018592,7,0.3972268366496418,0.10389169999962178
302,A11F11,33.1,34.828162460491406,0.0,0.0,4.844708996638891,4.454482560231817,1.2520588328663387,328.41686692420274,7,0.12006037412056711,0.10248799999953917
303,A11F11,33.1,13.987952214046853,0.16,0.27586206896551724,5.04784478943634,4.518205004601887,2.969467849966812,199.6226119657918,6,0.5474724210041363,0.10620699999981298
304,A11F11,33.1,59.04463643873547,0.0,0.0,5.005561927201182,4.711298603858973,2.510789537325861,244.55836321480615,6,0.5443898788630862,0.10019990000000689
305,A11F11,33.1,46.14846982640219,0.0,0.0,5.527424272711569,5.036776853367378,2.586197732213004,266.3049557603868,6,0.5248004690880429,0.0926552000000811
306,A16F5,57.0,77.38349556576685,0.0,0.0,6.190312116382797,5.9018630198515085,3.2927734227123855,220.9990219305648,6,0.31567536059244533,0.11135849999936909
307,A16F5,57.0,87.96279585369234,0.0,0.0,4.848912285427389,4.667517359757584,2.159613615399593,163.85914877017635,6,0.3322171309722977,0.09966220000023895
308,A16F5,57.0,35.82695923428123,0.0,0.0,5.836136104065595,5.629201346936545,2.721481928470752,140.49089330072792,7,0.3664330936361547,0.10212250000040513
309,A16F5,57.0,24.515366964294408,0.0,0.0,5.820120460819779,5.534638545542631,3.572767072044568,175.46626966819122,6,0.31908838120978783,0.10706190000018978
310,A16F5,57.0,50.602747539962216,0.0,0.0,6.736235302897317,6.43530090302411,4.217712816367751,240.97946945284596,6,0.2723298395406882,0.09981139999945299
311,A16F5,57.0,32.876423967480505,0.0,0.0,6.4937399884841005,5.882412206718538,3.940239436558142,311.34426470462364,6,0.25890568058649543,0.09852949999913108
312,A16F5,57.0,90.07236521691237,0.0,0.0,5.7295710066533285,5.3986448900289545,3.2351730323943544,275.5393451901544,6,0.2680781355297972,0.09935870000026625
313,A16F5,57.0,45.35338587076107,0.0,0.0,5.218859973541655,5.0113656107548685,2.496213144788994,137.50583163315733,6,0.44314496681807325,0.1017890000002808
314,A16F5,57.0,20.989592402623202,0.03523884103367267,0.0680786686838124,6.878205686648741,6.276988749723619,3.5154539015284407,237.21509296660005,6,0.3071814166255107,0.10472589999972115
315,A16F5,57.0,36.45835886533376,0.0,0.0,7.132351162739292,6.190419965462809,4.074879220818352,247.89710226772632,5,0.2770043873412371,0.0914427000006981
316,A16F5,57.0,21.32772351444045,0.0,0.0,5.211404936818276,4.997741302906948,2.5975446467654453,176.57175607599123,5,0.30100532477903813,0.09622450000006211
317,A16F5,57.0,18.73800272934597,0.022157996146435453,0.043355325164938736,4.680096226741661,4.513280433761432,2.2587302238474125,170.32255845712353,5,0.32645017947558236,0.09587730000021111
318,A16F5,57.0,56.404384649595485,0.0,0.0,6.030454371727555,5.668441937266201,3.3832317826379743,160.41211699098466,5,0.359302783581707,0.11179989999982354
319,A16F5,57.0,60.258874460198214,0.0,0.0,5.080714282246664,4.881020606957932,2.5061585797434582,164.26468461662253,6,0.3656071595948059,0.11627869999938412
320,A15F5,56.2,42.02099225693802,0.0,0.0,4.727438157332888,4.53738313698888,2.3420553039082743,115.64485824327083,6,0.4744663380676388,0.10885920000055194
321,A15F5,56.2,25.809253537870756,0.0,0.0,6.352503263681032,6.075368033409888,3.6984845749851707,161.82060451383023,5,0.35270491158860573,0.0984918000003745
322,A15F5,56.2,61.586571019357464,0.0,0.0,5.554333848090602,5.265445393115203,2.7147830685991945,156.72747899225502,5,0.29869566609302156,0.09772070000053645
323,A15F5,56.2,60.74304329942386,0.0,0.0,4.4927930518706285,4.336990628036562,2.0611401406463727,135.18424667578864,5,0.35954833692210825,0.1106246999997893
324,A15F5,56.2,43.325822726461666,0.0,0.0,6.548069586137318,6.136546159321776,3.586804987710139,170.47173977621821,5,0.3241340782851176,0.10926650000055815
325,A15F5,56.2,89.06893454046333,0.0,0.0,6.131060070867931,5.771118081476359,3.2197855435481433,108.1154893780764,5,0.3663249879128678,0.10164939999958733
326,A15F5,56.2,34.60573694609772,0.0,0.0,6.0950860642800535,5.736355945219602,3.026563358164176,179.89012821666725,5,0.3906620893807374,0.10863749999953143
327,A15F5,56.2,79.16824312965713,0.0,0.0,6.188250513475822,5.878641788231251,3.6295740267095753,125.4476439868823,5,0.32173525792615415,0.1114887000003364
328,A15F5,56.2,60.29871347849673,0.0,0.0,6.6178842968575875,6.249611324218441,3.657649578157546,162.07423634158616,5,0.2820691512076313,0.10576060000039433
329,A15F5,56.2,84.56191516947123,0.0,0.0,5.221013032190588,5.028121312929956,2.6513908768775347,131.83462522493872,5,0.3673087666230931,0.10100150000016583
330,A15F5,56.2,75.11819789739909,0.0,0.0,7.13722401979524,6.2542857887668895,3.879316260357861,323.1351057635067,5,0.2442341250025004,0.10047190000022965
331,A15F5,56.2,62.91111962864118,0.0,0.0,6.440912075332013,5.790454645988262,3.4784764588105213,174.9457410657775,5,0.371525820699662,0.09799839999959659
332,A15F5,56.2,53.68477424277036,0.0,0.0,6.757033320772507,6.079696341000708,3.7018057597474194,181.58560737613624,5,0.32967401174055266,0.10347160000037547
333,A15F5,56.2,49.92433674456103,0.0,0.0,6.022752465758825,5.528648334668475,3.238926314367377,147.36490085986063,6,0.4120259130721445,0.09470129999954224
334,A3F5,56.9,71.44805243860904,0.0,0.0,6.425496797886346,6.097643000778172,3.1529062737581213,165.07044281054146,6,0.29974914117704465,0.10705229999985022
335,A3F5,56.9,17.356673816242537,0.04460966542750929,0.08540925266903915,6.452086788289133,6.163959947283718,3.7241977762815726,155.52451909028792,6,0.3145308875471174,0.11237980000078096
336,A3F5,56.9,7.85747337221658,0.25204359673024523,0.40261153427638735,6.265355971440733,5.73735468733883,3.397154423427799,204.67121748883602,6,0.3107237070861527,0.0972805999999764
337,A3F5,56.9,51.64347615080543,0.0,0.0,5.627952612683639,5.351935767343695,2.903099262323111,143.22919445963396,6,0.39644217400830817,0.09492509999927279
338,A3F5,56.9,7.840011407222899,0.33046683046683045,0.4967682363804247,6.626041239611981,6.2999957190085585,3.4733175125570965,149.47386848061765,6,0.32227322413203874,0.11362539999936416
339,A3F5,56.9,35.47986906126375,0.0,0.0,6.362718512323572,6.037010939838897,3.6663791418196596,244.41155391987,5,0.2951006617449324,0.10937530000046536
340,A3F5,56.9,78.4247977252424,0.0,0.0,5.031537747811959,4.825593361953569,2.3864569853932887,219.84682358968035,6,0.4795804909878015,0.10690859999976965
341,A3F5,56.9,60.033954841174655,0.0,0.0,5.905581441392595,5.596372209613723,3.0928167296923883,260.9192448970818,6,0.35809947254953123,0.10373579999941285
342,A3F5,56.9,60.137679923115,0.0,0.0,6.0800371322508795,5.518168468741625,2.947850727883058,348.3852897363378,5,0.25270941055173324,0.0995545999994647
343,A3F5,56.9,59.05122132308651,0.0,0.0,5.197520669110171,4.730436899243214,2.7469453766253618,275.16394268393725,5,0.4379867206724029,0.10918300000048475
344,A3F5,56.9,56.24405643459537,0.0,0.0,5.016490590752799,4.809058940060467,2.2953752286111424,177.33626455861022,6,0.43390307124404814,0.10099540000010165
345,A3F5,56.9,76.20560149717654,0.0,0.0,5.202224676552715,4.900437884116545,2.5848640577068323,144.20026435425166,6,0.395263009858034,0.09600740000041696
346,A3F5,56.9,30.067416551187904,0.0,0.0,6.431823009919139,5.898348311040563,3.6984414220333646,182.1920531307964,6,0.27109101927573875,0.09738500000003114
347,A3F5,56.9,27.535448260491844,0.0,0.0,5.978232007839745,5.6415439616956595,2.991024284892993,242.7355710742369,6,0.29102268422272964,0.1017612999994526
348,A3F5,56.9,44.861697731846775,0.0,0.0,6.790769317236363,5.944898872415404,4.210537494487976,138.1972376327866,5,0.27206787392567106,0.1081320000002961
349,A3F5,56.9,20.563453820981938,0.0,0.0,7.0749512997886645,6.305438530172472,4.753407370201662,157.85861739860084,5,0.25355247384928836,0.09970769999927143
350,A3F5,56.9,49.25470867870407,0.0,0.0,6.552369541371711,6.163587965933676,3.2592308325922548,191.6659916976395,5,0.33432771156948765,0.11269999999967695
351,A3F5,56.9,22.21342623777592,0.0,0.0,7.2670995650441474,6.834905476037935,4.045364095778139,264.1735608221218,5,0.28946277813943955,0.10754289999931643
352,A3F5,56.9,39.75268786619575,0.0,0.0,6.258882475741664,5.788222216767292,3.08576254269588,154.42206731199025,4,0.42833780231396545,0.0920202999996036
353,A2F5,48.5,59.58484585230276,0.0,0.0,4.471944082976251,4.314136328355864,2.2789728416430757,67.70607663230155,5,0.47910894604007503,0.09749600000031933
354,A2F5,48.5,57.3287879308678,0.0,0.0,5.266310435959536,5.005698237796335,2.741043695185153,60.1387468200255,5,0.45025375678832236,0.10756409999976313
355,A2F5,48.5,57.39245610445095,0.0,0.0,6.571337721316083,5.974613010844728,3.6720841396703676,82.70342587341449,5,0.3498737852671213,0.1071814999995695
356,A2F5,48.5,32.36152723557957,0.0,0.0,5.201236482707986,4.818976512997374,2.042113379447528,189.23934423631934,5,0.26601935862215376,0.10571299999992334
357,A2F5,48.5,32.645040487320315,0.0,0.0,5.664998645883558,5.352538223964203,2.7783527439255464,152.53685659098682,5,0.28554102391744374,0.10679679999975633
358,A2F5,48.5,39.70222451666714,0.0,0.0,8.03817472700626,7.415169185149908,4.982938963003985,257.7121717703223,5,0.23650271795630923,0.10335599999962142
359,A2F5,48.5,47.52618338425912,0.0,0.0,6.8104541550301665,6.124268234989799,3.687233216269035,118.36920538802725,6,0.29540952617162636,0.10969149999982619
360,A2F4,48.5,55.46201058159383,0.0,0.0,5.336499209818811,5.0549684989583845,2.4347875622971995,207.6538539002166,6,0.5114722236429243,0.10360810000020138
361,A2F4,48.5,33.5001624389667,0.0,0.0,5.42984637157927,5.119616065617114,2.750418625401895,270.1625945832047,6,0.353272094472051,0.09426729999995587
362,A2F4,48.5,29.391603699244573,0.0,0.0,6.397501528437487,5.848540072244987,3.5739827917006517,303.29663859440814,4,0.3476683410879615,0.09797660000003816
363,A16F4,57.0,31.133467845772053,0.0,0.0,5.935093927790829,5.258343352447529,3.346923680725746,174.93309000513042,5,0.4037295721455451,0.09091760000046634
364,A16F4,57.0,35.91936748356116,0.0,0.0,6.519725836857831,6.119149617011715,3.255955535433864,170.61534963400567,5,0.3588207212740835,0.1019642000001113
365,A2F12,48.5,10.982938250007651,0.20578231292517007,0.34132581100141046,5.514969411262042,5.252777341476397,2.946565038383628,124.74345946735752,4,0.4440313652101555,0.10150130000056379
366,A2F12,48.5,31.64415866398878,0.0,0.0,5.434589476176676,5.156246206392632,2.8085047757930854,108.2900928493914,5,0.48007424838458806,0.11455180000029941
367,A2F12,48.5,28.10248783161974,0.0,0.0,5.2177195013914615,5.062756530212687,2.5386857723667426,99.32317725692891,5,0.4044137590408951,0.10561649999999645
368,A2F12,48.5,53.769195644391814,0.0,0.0,5.858075911596963,5.534826980461122,3.634885178595937,134.48501675269756,5,0.3670529528981471,0.10029850000046281
369,A2F12,48.5,31.990704773331643,0.0,0.0,5.609936613536382,5.297504012699622,2.8592836972273763,148.85760101340358,4,0.41210016778350295,0.09515929999997752
370,A2F12,48.5,29.204614285892493,0.0,0.0,7.171243781472024,6.683736286464098,4.387893367447675,322.97535802196575,6,0.2860108840905589,0.11058210000010149
371,A2F12,48.5,55.64110187795963,0.0,0.0,6.610793428467055,6.14801562113635,3.5462325762507554,312.6683899350515,5,0.33964881032493166,0.10583730000053038
372,A2F14,48.5,75.45175136760461,0.0,0.0,7.782018202681949,7.054678347921394,5.008727398877103,294.5279092371416,5,0.23065584552514673,0.09513169999991078
373,A2F14,48.5,84.15194861590108,0.0,0.0,6.3291028802503835,5.9991694670287785,3.3973082453868595,264.7412279620219,5,0.3062411127111272,0.09612130000004981
374,A2F14,48.5,19.31792737883405,0.012269938650306749,0.024242424242424242,5.606708936274783,5.218301204833984,2.5318313923397517,232.00514927507058,6,0.3086570539046393,0.10793379999995523
375,A2F14,48.5,36.6958480183244,0.0,0.0,7.003477810953954,6.633346325904603,4.075871454980699,258.32577778556555,5,0.32472329427979746,0.10500489999958518
376,A12F13,39.0,48.0268781600902,0.0,0.0,5.248632788772455,4.863216700364025,2.5984633054629374,96.41780176087494,4,0.40918547565147534,0.10312270000031276
377,A12F13,39.0,14.372859909224784,0.00931098696461825,0.01845018450184502,5.137971196034354,4.904649691049496,2.7895503122134753,42.25434209781888,5,0.4511290663862291,0.10035799999968731
378,A12F13,39.0,42.02547742174072,0.0,0.0,7.691349711502954,6.753188552092675,5.98607684136896,154.87125759342373,5,0.23052163654288702,0.09544580000056158
379,A12F13,39.0,41.35605219837959,0.0,0.0,5.890441000192281,5.385556156492451,3.4125288565890335,119.44492143379098,5,0.44865814906397233,0.0926673000003575
380,A12F13,39.0,71.80263384300807,0.0,0.0,5.506889504957338,5.121675794204536,3.211917685227401,100.11604071366939,5,0.44634960890476066,0.09299240000018472
381,A12F13,39.0,5.921343055742512,0.4163568773234201,0.5879265091863517,6.586411083324547,6.266005532924134,4.043412319299584,102.51368800310198,6,0.29391309772447105,0.09343420000004699
382,A12F13,39.0,22.97638071339618,0.0,0.0,5.417576222466965,5.041443824150194,3.081634631499907,78.8682045393726,6,0.4472604481026667,0.0961275999998179
383,A12F13,39.0,49.91622104087726,0.0,0.0,5.877046490544648,5.580965642165195,3.3722909117387765,77.65450972545119,6,0.4026858039166273,0.10684320000018488
384,A12F13,39.0,48.90441572428641,0.0,0.0,5.6838534592096535,5.229395721644385,2.9271911023099526,194.29895037613556,5,0.4042873878126347,0.10684740000033344
385,A12F13,39.0,51.50854878230903,0.0,0.0,5.169313830819105,4.813722911910254,2.555632529089854,185.01469136464087,5,0.5609528025310493,0.09351150000020425
386,A12F13,39.0,23.84968163179644,0.0,0.0,5.3259830132472405,5.050836013247675,2.5242299089762477,102.10790237065031,5,0.4439166444952193,0.09707299999990937
387,A12F13,39.0,8.622454417941734,0.03988183161004431,0.07670454545454546,5.281280698279697,4.922112496044731,2.6324765891000736,176.1022920896022,5,0.4758097314710741,0.10803670000041166
388,A12F13,39.0,53.85474253093494,0.0,0.0,6.292430475392089,5.819884607883294,3.352750518585908,208.51760820437144,6,0.431225181932088,0.10916610000003857
389,A12F13,39.0,53.97424429500138,0.0,0.0,6.820235674888252,6.1676799437103025,4.3761364364882995,373.04588594710907,6,0.303764795516141,0.10161949999928765
390,A12F13,39.0,14.789116005685045,0.04375,0.08383233532934131,5.8533777267373654,5.494836230599737,3.473028790864626,222.32109449934558,7,0.38623292268616183,0.10228809999989608
